group_id,file,dataset,label,split,decision,keep_file,exclude_file,reason
45,datasets/raw/Mango/Anthracnose/20211011_170717 - Copy - Copy - Copy (Custom).jpg,Mango,Anthracnose,raw,EXCLUDE,datasets/raw/Mango/Anthracnose/20211011_170717 (Custom).jpg,datasets/raw/Mango/Anthracnose/20211011_170717 - Copy - Copy - Copy (Custom).jpg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
46,datasets/raw/Banana/AugmentedSet/cordana/20_aug.jpeg,Banana,cordana,raw,KEEP,datasets/raw/Banana/AugmentedSet/cordana/20_aug.jpeg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
46,datasets/raw/Banana/AugmentedSet/cordana/21_aug.jpeg,Banana,cordana,raw,EXCLUDE,datasets/raw/Banana/AugmentedSet/cordana/20_aug.jpeg,datasets/raw/Banana/AugmentedSet/cordana/21_aug.jpeg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
47,datasets/raw/Mango/Anthracnose/IMG_20211011_140557 (Custom).jpg,Mango,Anthracnose,raw,KEEP,datasets/raw/Mango/Anthracnose/IMG_20211011_140557 (Custom).jpg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
47,datasets/raw/Mango/Anthracnose/IMG_20211011_140557 - Copy (Custom).jpg,Mango,Anthracnose,raw,EXCLUDE,datasets/raw/Mango/Anthracnose/IMG_20211011_140557 (Custom).jpg,datasets/raw/Mango/Anthracnose/IMG_20211011_140557 - Copy (Custom).jpg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
48,datasets/raw/Cotton/curl_virus/curl163.jpg,Cotton,curl_virus,raw,KEEP,datasets/raw/Cotton/curl_virus/curl163.jpg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
48,datasets/raw/Cotton/curl_virus/curl372.jpg,Cotton,curl_virus,raw,EXCLUDE,datasets/raw/Cotton/curl_virus/curl163.jpg,datasets/raw/Cotton/curl_virus/curl372.jpg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
49,datasets/raw/Cotton/curl_virus/curl164.jpg,Cotton,curl_virus,raw,KEEP,datasets/raw/Cotton/curl_virus/curl164.jpg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
49,datasets/raw/Cotton/curl_virus/curl373.jpg,Cotton,curl_virus,raw,EXCLUDE,datasets/raw/Cotton/curl_virus/curl164.jpg,datasets/raw/Cotton/curl_virus/curl373.jpg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
50,datasets/raw/PlantDoc/test/Corn leaf blight/Corn leaf blight (10).jpg,PlantDoc,Corn leaf blight,test,EXCLUDE_ALL,,datasets/raw/PlantDoc/test/Corn leaf blight/Corn leaf blight (10).jpg,Exact duplicate with conflicting source labels. Manual review could not establish a sufficiently reliable label. Exclude from cleaned disease dataset.
50,datasets/raw/PlantDoc/train/Corn Gray leaf spot/Corn Gray leaf spot (20).jpg,PlantDoc,Corn Gray leaf spot,train,EXCLUDE_ALL,,datasets/raw/PlantDoc/train/Corn Gray leaf spot/Corn Gray leaf spot (20).jpg,Exact duplicate with conflicting source labels. Manual review could not establish a sufficiently reliable label. Exclude from cleaned disease dataset.
51,datasets/raw/Banana/AugmentedSet/healthy/86_aug.jpeg,Banana,healthy,raw,KEEP,datasets/raw/Banana/AugmentedSet/healthy/86_aug.jpeg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
51,datasets/raw/Banana/AugmentedSet/healthy/90_aug.jpeg,Banana,healthy,raw,EXCLUDE,datasets/raw/Banana/AugmentedSet/healthy/86_aug.jpeg,datasets/raw/Banana/AugmentedSet/healthy/90_aug.jpeg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
52,datasets/raw/PlantVillage/Tomato_healthy/37aad83b-7ff8-4b35-b3ed-fb8e0f54910b___GH_HL Leaf 342.1.JPG,PlantVillage,Tomato_healthy,raw,KEEP,datasets/raw/PlantVillage/Tomato_healthy/37aad83b-7ff8-4b35-b3ed-fb8e0f54910b___GH_HL Leaf 342.1.JPG,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
52,datasets/raw/PlantVillage/Tomato_healthy/e786ac89-29fe-47e3-b49e-b9a9ee7edd9d___GH_HL Leaf 342.1.JPG,PlantVillage,Tomato_healthy,raw,EXCLUDE,datasets/raw/PlantVillage/Tomato_healthy/37aad83b-7ff8-4b35-b3ed-fb8e0f54910b___GH_HL Leaf 342.1.JPG,datasets/raw/PlantVillage/Tomato_healthy/e786ac89-29fe-47e3-b49e-b9a9ee7edd9d___GH_HL Leaf 342.1.JPG,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
53,datasets/raw/Cotton/fussarium_wilt/FOV4-leaf-symptoms-courtesy-UC-Davis_468x351.jpg,Cotton,fussarium_wilt,raw,KEEP,datasets/raw/Cotton/fussarium_wilt/FOV4-leaf-symptoms-courtesy-UC-Davis_468x351.jpg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
53,datasets/raw/Cotton/fussarium_wilt/done21.jpg,Cotton,fussarium_wilt,raw,EXCLUDE,datasets/raw/Cotton/fussarium_wilt/FOV4-leaf-symptoms-courtesy-UC-Davis_468x351.jpg,datasets/raw/Cotton/fussarium_wilt/done21.jpg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
54,datasets/raw/Banana/OriginalSet/healthy/122.jpeg,Banana,healthy,raw,EXCLUDE_ALL,,datasets/raw/Banana/OriginalSet/healthy/122.jpeg,Exact duplicate with conflicting source labels. Manual review could not establish a sufficiently reliable label. Exclude from cleaned disease dataset.
54,datasets/raw/Banana/OriginalSet/pestalotiopsis/78.jpeg,Banana,pestalotiopsis,raw,EXCLUDE_ALL,,datasets/raw/Banana/OriginalSet/pestalotiopsis/78.jpeg,Exact duplicate with conflicting source labels. Manual review could not establish a sufficiently reliable label. Exclude from cleaned disease dataset.
55,datasets/raw/Cotton/healthy/h279.jpg,Cotton,healthy,raw,KEEP,datasets/raw/Cotton/healthy/h279.jpg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
55,datasets/raw/Cotton/healthy/h395.jpg,Cotton,healthy,raw,EXCLUDE,datasets/raw/Cotton/healthy/h279.jpg,datasets/raw/Cotton/healthy/h395.jpg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
56,datasets/raw/Cotton/fussarium_wilt/done19.jpg,Cotton,fussarium_wilt,raw,KEEP,datasets/raw/Cotton/fussarium_wilt/done19.jpg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
56,datasets/raw/Cotton/fussarium_wilt/fus175.jpg,Cotton,fussarium_wilt,raw,EXCLUDE,datasets/raw/Cotton/fussarium_wilt/done19.jpg,datasets/raw/Cotton/fussarium_wilt/fus175.jpg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
57,datasets/raw/Cotton/bacterial_blight/P1010086jpg - Copy.jpg,Cotton,bacterial_blight,raw,KEEP,datasets/raw/Cotton/bacterial_blight/P1010086jpg - Copy.jpg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
57,datasets/raw/Cotton/bacterial_blight/P1010086jpg.jpg,Cotton,bacterial_blight,raw,EXCLUDE,datasets/raw/Cotton/bacterial_blight/P1010086jpg - Copy.jpg,datasets/raw/Cotton/bacterial_blight/P1010086jpg.jpg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
58,datasets/raw/Cotton/healthy/h350.jpg,Cotton,healthy,raw,KEEP,datasets/raw/Cotton/healthy/h350.jpg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
58,datasets/raw/Cotton/healthy/h354.jpg,Cotton,healthy,raw,EXCLUDE,datasets/raw/Cotton/healthy/h350.jpg,datasets/raw/Cotton/healthy/h354.jpg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
59,datasets/raw/Cotton/healthy/h219.png,Cotton,healthy,raw,KEEP,datasets/raw/Cotton/healthy/h219.png,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
59,datasets/raw/Cotton/healthy/h220.png,Cotton,healthy,raw,EXCLUDE,datasets/raw/Cotton/healthy/h219.png,datasets/raw/Cotton/healthy/h220.png,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
60,datasets/raw/Cotton/fussarium_wilt/done17.jpg,Cotton,fussarium_wilt,raw,KEEP,datasets/raw/Cotton/fussarium_wilt/done17.jpg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
60,datasets/raw/Cotton/fussarium_wilt/fus159.jpg,Cotton,fussarium_wilt,raw,EXCLUDE,datasets/raw/Cotton/fussarium_wilt/done17.jpg,datasets/raw/Cotton/fussarium_wilt/fus159.jpg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
61,datasets/raw/Cotton/curl_virus/curl127.jpg,Cotton,curl_virus,raw,KEEP,datasets/raw/Cotton/curl_virus/curl127.jpg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
61,datasets/raw/Cotton/curl_virus/curl131.jpg,Cotton,curl_virus,raw,EXCLUDE,datasets/raw/Cotton/curl_virus/curl127.jpg,datasets/raw/Cotton/curl_virus/curl131.jpg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
62,datasets/raw/Cotton/healthy/h137.jpg,Cotton,healthy,raw,KEEP,datasets/raw/Cotton/healthy/h137.jpg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
62,datasets/raw/Cotton/healthy/h140.jpg,Cotton,healthy,raw,EXCLUDE,datasets/raw/Cotton/healthy/h137.jpg,datasets/raw/Cotton/healthy/h140.jpg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
63,datasets/raw/Rice/Brown Spot/Brown_spot (135).jpg,Rice,Brown Spot,raw,KEEP,datasets/raw/Rice/Brown Spot/Brown_spot (135).jpg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
63,datasets/raw/Rice/Brown Spot/Brown_spot (136).jpg,Rice,Brown Spot,raw,EXCLUDE,datasets/raw/Rice/Brown Spot/Brown_spot (135).jpg,datasets/raw/Rice/Brown Spot/Brown_spot (136).jpg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
64,datasets/raw/Banana/AugmentedSet/cordana/128_aug.jpeg,Banana,cordana,raw,KEEP,datasets/raw/Banana/AugmentedSet/cordana/128_aug.jpeg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
64,datasets/raw/Banana/AugmentedSet/cordana/129_aug.jpeg,Banana,cordana,raw,EXCLUDE,datasets/raw/Banana/AugmentedSet/cordana/128_aug.jpeg,datasets/raw/Banana/AugmentedSet/cordana/129_aug.jpeg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
65,datasets/raw/Cotton/fussarium_wilt/done9.jpg,Cotton,fussarium_wilt,raw,KEEP,datasets/raw/Cotton/fussarium_wilt/done9.jpg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
65,datasets/raw/Cotton/fussarium_wilt/fus72.jpg,Cotton,fussarium_wilt,raw,EXCLUDE,datasets/raw/Cotton/fussarium_wilt/done9.jpg,datasets/raw/Cotton/fussarium_wilt/fus72.jpg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
66,datasets/raw/Mango/Anthracnose/20211011_170706 (Custom).jpg,Mango,Anthracnose,raw,KEEP,datasets/raw/Mango/Anthracnose/20211011_170706 (Custom).jpg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
66,datasets/raw/Mango/Anthracnose/20211011_170706 - Copy - Copy - Copy (Custom).jpg,Mango,Anthracnose,raw,EXCLUDE,datasets/raw/Mango/Anthracnose/20211011_170706 (Custom).jpg,datasets/raw/Mango/Anthracnose/20211011_170706 - Copy - Copy - Copy (Custom).jpg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
67,datasets/raw/Banana/OriginalSet/healthy/25.jpeg,Banana,healthy,raw,KEEP,datasets/raw/Banana/OriginalSet/healthy/25.jpeg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
67,datasets/raw/Banana/OriginalSet/healthy/55.jpeg,Banana,healthy,raw,EXCLUDE,datasets/raw/Banana/OriginalSet/healthy/25.jpeg,datasets/raw/Banana/OriginalSet/healthy/55.jpeg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
68,datasets/raw/PlantDoc/train/Potato leaf early blight/Potato leaf early blight (14).jpg,PlantDoc,Potato leaf early blight,train,EXCLUDE_ALL,,datasets/raw/PlantDoc/train/Potato leaf early blight/Potato leaf early blight (14).jpg,Exact duplicate with conflicting source labels. Manual review could not establish a sufficiently reliable label. Exclude from cleaned disease dataset.
68,datasets/raw/PlantDoc/train/Potato leaf late blight/Potato leaf late blight (11).jpg,PlantDoc,Potato leaf late blight,train,EXCLUDE_ALL,,datasets/raw/PlantDoc/train/Potato leaf late blight/Potato leaf late blight (11).jpg,Exact duplicate with conflicting source labels. Manual review could not establish a sufficiently reliable label. Exclude from cleaned disease dataset.
69,datasets/raw/Banana/OriginalSet/healthy/105.jpeg,Banana,healthy,raw,KEEP,datasets/raw/Banana/OriginalSet/healthy/105.jpeg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
69,datasets/raw/Banana/OriginalSet/healthy/11.jpeg,Banana,healthy,raw,EXCLUDE,datasets/raw/Banana/OriginalSet/healthy/105.jpeg,datasets/raw/Banana/OriginalSet/healthy/11.jpeg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
70,datasets/raw/Banana/OriginalSet/healthy/1.jpeg,Banana,healthy,raw,KEEP,datasets/raw/Banana/OriginalSet/healthy/1.jpeg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
70,datasets/raw/Banana/OriginalSet/healthy/109.jpeg,Banana,healthy,raw,EXCLUDE,datasets/raw/Banana/OriginalSet/healthy/1.jpeg,datasets/raw/Banana/OriginalSet/healthy/109.jpeg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
71,datasets/raw/Cotton/fussarium_wilt/done14.jpg,Cotton,fussarium_wilt,raw,KEEP,datasets/raw/Cotton/fussarium_wilt/done14.jpg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
71,datasets/raw/Cotton/fussarium_wilt/fus136.jpg,Cotton,fussarium_wilt,raw,EXCLUDE,datasets/raw/Cotton/fussarium_wilt/done14.jpg,datasets/raw/Cotton/fussarium_wilt/fus136.jpg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
72,datasets/raw/Banana/OriginalSet/healthy/40.jpeg,Banana,healthy,raw,KEEP,datasets/raw/Banana/OriginalSet/healthy/40.jpeg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
72,datasets/raw/Banana/OriginalSet/healthy/7.jpeg,Banana,healthy,raw,EXCLUDE,datasets/raw/Banana/OriginalSet/healthy/40.jpeg,datasets/raw/Banana/OriginalSet/healthy/7.jpeg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
73,datasets/raw/Cotton/healthy/h125.jpg,Cotton,healthy,raw,KEEP,datasets/raw/Cotton/healthy/h125.jpg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
73,datasets/raw/Cotton/healthy/h130.jpg,Cotton,healthy,raw,EXCLUDE,datasets/raw/Cotton/healthy/h125.jpg,datasets/raw/Cotton/healthy/h130.jpg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
74,datasets/raw/Cotton/curl_virus/curl301.jpg,Cotton,curl_virus,raw,KEEP,datasets/raw/Cotton/curl_virus/curl301.jpg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
74,datasets/raw/Cotton/curl_virus/curl381.jpg,Cotton,curl_virus,raw,EXCLUDE,datasets/raw/Cotton/curl_virus/curl301.jpg,datasets/raw/Cotton/curl_virus/curl381.jpg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
75,datasets/raw/Cotton/curl_virus/curl155.jpg,Cotton,curl_virus,raw,KEEP,datasets/raw/Cotton/curl_virus/curl155.jpg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
75,datasets/raw/Cotton/curl_virus/curl214.jpg,Cotton,curl_virus,raw,EXCLUDE,datasets/raw/Cotton/curl_virus/curl155.jpg,datasets/raw/Cotton/curl_virus/curl214.jpg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
76,datasets/raw/Banana/OriginalSet/healthy/125.jpeg,Banana,healthy,raw,KEEP,datasets/raw/Banana/OriginalSet/healthy/125.jpeg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
76,datasets/raw/Banana/OriginalSet/healthy/31.jpeg,Banana,healthy,raw,EXCLUDE,datasets/raw/Banana/OriginalSet/healthy/125.jpeg,datasets/raw/Banana/OriginalSet/healthy/31.jpeg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
77,datasets/raw/Cotton/healthy/h378.png,Cotton,healthy,raw,KEEP,datasets/raw/Cotton/healthy/h378.png,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
77,datasets/raw/Cotton/healthy/h484.png,Cotton,healthy,raw,EXCLUDE,datasets/raw/Cotton/healthy/h378.png,datasets/raw/Cotton/healthy/h484.png,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
78,datasets/raw/Banana/OriginalSet/healthy/27.jpeg,Banana,healthy,raw,KEEP,datasets/raw/Banana/OriginalSet/healthy/27.jpeg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
78,datasets/raw/Banana/OriginalSet/healthy/57.jpeg,Banana,healthy,raw,EXCLUDE,datasets/raw/Banana/OriginalSet/healthy/27.jpeg,datasets/raw/Banana/OriginalSet/healthy/57.jpeg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
79,datasets/raw/Cotton/curl_virus/curl308.jpg,Cotton,curl_virus,raw,KEEP,datasets/raw/Cotton/curl_virus/curl308.jpg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
79,datasets/raw/Cotton/curl_virus/curl92.jpg,Cotton,curl_virus,raw,EXCLUDE,datasets/raw/Cotton/curl_virus/curl308.jpg,datasets/raw/Cotton/curl_virus/curl92.jpg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
80,datasets/raw/Cotton/healthy/h57.jpg,Cotton,healthy,raw,KEEP,datasets/raw/Cotton/healthy/h57.jpg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
80,datasets/raw/Cotton/healthy/h58.jpg,Cotton,healthy,raw,EXCLUDE,datasets/raw/Cotton/healthy/h57.jpg,datasets/raw/Cotton/healthy/h58.jpg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
81,datasets/raw/Cotton/curl_virus/curl300.jpg,Cotton,curl_virus,raw,KEEP,datasets/raw/Cotton/curl_virus/curl300.jpg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
81,datasets/raw/Cotton/curl_virus/curl380.jpg,Cotton,curl_virus,raw,EXCLUDE,datasets/raw/Cotton/curl_virus/curl300.jpg,datasets/raw/Cotton/curl_virus/curl380.jpg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
82,datasets/raw/Banana/OriginalSet/healthy/127.jpeg,Banana,healthy,raw,KEEP,datasets/raw/Banana/OriginalSet/healthy/127.jpeg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
82,datasets/raw/Banana/OriginalSet/healthy/22.jpeg,Banana,healthy,raw,EXCLUDE,datasets/raw/Banana/OriginalSet/healthy/127.jpeg,datasets/raw/Banana/OriginalSet/healthy/22.jpeg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
83,datasets/raw/Cotton/curl_virus/curl115.jpg,Cotton,curl_virus,raw,KEEP,datasets/raw/Cotton/curl_virus/curl115.jpg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
83,datasets/raw/Cotton/curl_virus/curl117.jpg,Cotton,curl_virus,raw,EXCLUDE,datasets/raw/Cotton/curl_virus/curl115.jpg,datasets/raw/Cotton/curl_virus/curl117.jpg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
84,datasets/raw/Rice/Leaf Blast/IMG_20231018_143753 - Copy.jpg,Rice,Leaf Blast,raw,KEEP,datasets/raw/Rice/Leaf Blast/IMG_20231018_143753 - Copy.jpg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
84,datasets/raw/Rice/Leaf Blast/IMG_20231018_143753.jpg,Rice,Leaf Blast,raw,EXCLUDE,datasets/raw/Rice/Leaf Blast/IMG_20231018_143753 - Copy.jpg,datasets/raw/Rice/Leaf Blast/IMG_20231018_143753.jpg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
85,datasets/raw/Banana/OriginalSet/healthy/29.jpeg,Banana,healthy,raw,KEEP,datasets/raw/Banana/OriginalSet/healthy/29.jpeg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
85,datasets/raw/Banana/OriginalSet/healthy/51.jpeg,Banana,healthy,raw,EXCLUDE,datasets/raw/Banana/OriginalSet/healthy/29.jpeg,datasets/raw/Banana/OriginalSet/healthy/51.jpeg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
86,datasets/raw/PlantVillage/Tomato_Late_blight/5f21282c-e2ef-4c4a-ace1-b5701fe7effc___GHLB2 Leaf 8999.JPG,PlantVillage,Tomato_Late_blight,raw,KEEP,datasets/raw/PlantVillage/Tomato_Late_blight/5f21282c-e2ef-4c4a-ace1-b5701fe7effc___GHLB2 Leaf 8999.JPG,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
86,datasets/raw/PlantVillage/Tomato_Late_blight/e5d707cd-077c-43af-bda9-6138e516ff51___GHLB2 Leaf 8999.JPG,PlantVillage,Tomato_Late_blight,raw,EXCLUDE,datasets/raw/PlantVillage/Tomato_Late_blight/5f21282c-e2ef-4c4a-ace1-b5701fe7effc___GHLB2 Leaf 8999.JPG,datasets/raw/PlantVillage/Tomato_Late_blight/e5d707cd-077c-43af-bda9-6138e516ff51___GHLB2 Leaf 8999.JPG,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
87,datasets/raw/Cotton/curl_virus/curl103.jpg,Cotton,curl_virus,raw,KEEP,datasets/raw/Cotton/curl_virus/curl103.jpg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
87,datasets/raw/Cotton/curl_virus/curl105.jpg,Cotton,curl_virus,raw,EXCLUDE,datasets/raw/Cotton/curl_virus/curl103.jpg,datasets/raw/Cotton/curl_virus/curl105.jpg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
88,datasets/raw/Banana/OriginalSet/healthy/48.jpeg,Banana,healthy,raw,KEEP,datasets/raw/Banana/OriginalSet/healthy/48.jpeg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
88,datasets/raw/Banana/OriginalSet/healthy/89.jpeg,Banana,healthy,raw,EXCLUDE,datasets/raw/Banana/OriginalSet/healthy/48.jpeg,datasets/raw/Banana/OriginalSet/healthy/89.jpeg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
89,datasets/raw/Banana/OriginalSet/healthy/123.jpeg,Banana,healthy,raw,KEEP,datasets/raw/Banana/OriginalSet/healthy/123.jpeg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
89,datasets/raw/Banana/OriginalSet/healthy/4.jpeg,Banana,healthy,raw,EXCLUDE,datasets/raw/Banana/OriginalSet/healthy/123.jpeg,datasets/raw/Banana/OriginalSet/healthy/4.jpeg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
90,datasets/raw/Mango/Die Back/20211129_161616 (Custom)(1).jpg,Mango,Die Back,raw,KEEP,datasets/raw/Mango/Die Back/20211129_161616 (Custom)(1).jpg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
90,datasets/raw/Mango/Die Back/20211129_161616 (Custom).jpg,Mango,Die Back,raw,EXCLUDE,datasets/raw/Mango/Die Back/20211129_161616 (Custom)(1).jpg,datasets/raw/Mango/Die Back/20211129_161616 (Custom).jpg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
91,datasets/raw/Mango/Anthracnose/IMG_20211011_140624 (Custom).jpg,Mango,Anthracnose,raw,KEEP,datasets/raw/Mango/Anthracnose/IMG_20211011_140624 (Custom).jpg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
91,datasets/raw/Mango/Anthracnose/IMG_20211011_140624 - Copy (Custom).jpg,Mango,Anthracnose,raw,EXCLUDE,datasets/raw/Mango/Anthracnose/IMG_20211011_140624 (Custom).jpg,datasets/raw/Mango/Anthracnose/IMG_20211011_140624 - Copy (Custom).jpg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
92,datasets/raw/Cotton/healthy/h177.jpg,Cotton,healthy,raw,KEEP,datasets/raw/Cotton/healthy/h177.jpg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
92,datasets/raw/Cotton/healthy/h179.jpg,Cotton,healthy,raw,EXCLUDE,datasets/raw/Cotton/healthy/h177.jpg,datasets/raw/Cotton/healthy/h179.jpg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
93,datasets/raw/Mango/Anthracnose/IMG_20211011_140304 (Custom).jpg,Mango,Anthracnose,raw,KEEP,datasets/raw/Mango/Anthracnose/IMG_20211011_140304 (Custom).jpg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
93,datasets/raw/Mango/Anthracnose/IMG_20211011_140304 - Copy (Custom).jpg,Mango,Anthracnose,raw,EXCLUDE,datasets/raw/Mango/Anthracnose/IMG_20211011_140304 (Custom).jpg,datasets/raw/Mango/Anthracnose/IMG_20211011_140304 - Copy (Custom).jpg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
94,datasets/raw/Rice/Leaf Blast/IMG_20231018_143840 - Copy.jpg,Rice,Leaf Blast,raw,KEEP,datasets/raw/Rice/Leaf Blast/IMG_20231018_143840 - Copy.jpg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
94,datasets/raw/Rice/Leaf Blast/IMG_20231018_143840.jpg,Rice,Leaf Blast,raw,EXCLUDE,datasets/raw/Rice/Leaf Blast/IMG_20231018_143840 - Copy.jpg,datasets/raw/Rice/Leaf Blast/IMG_20231018_143840.jpg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
95,datasets/raw/Cotton/healthy/h318.jpg,Cotton,healthy,raw,KEEP,datasets/raw/Cotton/healthy/h318.jpg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
95,datasets/raw/Cotton/healthy/h321.jpg,Cotton,healthy,raw,EXCLUDE,datasets/raw/Cotton/healthy/h318.jpg,datasets/raw/Cotton/healthy/h321.jpg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
96,datasets/raw/Mango/Anthracnose/20211011_170709 (Custom).jpg,Mango,Anthracnose,raw,KEEP,datasets/raw/Mango/Anthracnose/20211011_170709 (Custom).jpg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
